id_traj,t [s],x [cm],y [cm]
6,1.32,0.19407556307316046,1.3886895827933174
6,1.36,0.21774443479014552,1.4339076496141037
6,1.4,0.26423430757884003,1.4787017811122547
6,1.44,0.28790317929582504,1.5239198479330411
6,1.48,0.33354518143924666,1.5230719772877708
6,1.52,0.37918718358266945,1.5222241066424924
6,1.56,0.44722625147516787,1.4981312996028775
6,1.6,0.5152653193676687,1.474038492563257
6,1.64,0.5604833861884537,1.4503696208462773
6,1.68,0.6057014530092387,1.4267007491292922
6,1.72,0.6509195198300263,1.403031877412307
6,1.76,0.6728926502564679,1.3569659399462477
6,1.8,0.7181107170772543,1.3332970682292626
6,1.84,0.7405077828263299,1.310052131834918
6,1.88,0.7624809132527677,1.2639861943688588
6,1.92,0.7844540436792092,1.217920256902797
6,1.96,0.783182237711301,1.1494572536876606
6,2.0,0.8051553681377414,1.1033913162216014
6,2.04,0.7810625610981211,1.0353522483291056
6,2.08,0.756969754058501,0.9673131804366124
6,2.12,0.7328769470188832,0.8992741125441088
6,2.16,0.731605141050975,0.8308111093289753
6,2.2,0.7299093997604302,0.739527105042127
6,2.24,0.7282136584698868,0.6482431007552815
6,2.28,0.7269418525019786,0.5797800975401479
6,2.32,0.7028490454623557,0.5117410296476494
6,2.36,0.7011533041718148,0.42045702536080126
6,2.4,0.6998814982039053,0.3519940221456703
6,2.44,0.7214306933077078,0.28310708360790154
6,2.48,0.7425559530888752,0.1913991439984155
6,2.52,0.741284147120967,0.12293614078328452
6,2.56,0.7624094069021357,0.031228201173801096
6,2.6,0.7378926645398789,-0.059631867790411915
6,2.64,0.7361969232493367,-0.15091587207725496
6,2.68,0.7349251172814274,-0.2193788752923911
6,2.72,0.7332293759908826,-0.3106628795792367
6,2.76,0.7547785710946864,-0.3795498181170107
6,2.8,0.7763277661984928,-0.4484367566547795
6,2.84,0.774632024907948,-0.5397207609416277
6,2.88,0.7505392178683252,-0.6077598288341287
6,2.92,0.7264464108287063,-0.6757988967266219
6,2.96,0.7023536037890872,-0.7438379646191254
6,3.0,0.6782607967494668,-0.8118770325116211
6,3.04,0.6541679897098492,-0.8799161004041195
6,3.08,0.6072541815985171,-0.9475312329739827
6,3.12,0.5375193724154753,-1.0147224302212106
6,3.16,0.4906055643041442,-1.0823375627910712
6,3.2,0.44369175619281187,-1.1499526953609318
6,3.24,0.39677794808147954,-1.2175678279307978
6,3.28,0.3726851410418605,-1.2856068958232933
6,3.32,0.32577133293052946,-1.3532220283931564
6,3.36,0.25603652374748503,-1.4204132256403843
6,3.4,0.2319437167078661,-1.48845229353288
6,3.44,0.2078509096682471,-1.5564913614253786
6,3.48,0.20615516837770367,-1.6477753657122267
6,3.52,0.18206236133808473,-1.7158144336047252
6,3.56,0.15796955429846582,-1.7838535014972285
6,3.6,0.13387674725884546,-1.851892569389722
6,3.64,0.10978394021922516,-1.9199316372822228
6,3.68,0.10851213425131569,-1.988394640497359
6,3.72,0.1296373940324843,-2.0801025801068374
6,3.76,0.1283655880645761,-2.1485655833219734
6,3.8,0.12666984677403137,-2.239849587608819
6,3.84,0.1253980408061257,-2.3083125908239475
6,3.88,0.1465233005872918,-2.400020530433436
6,3.92,0.14525149461938355,-2.468483533648577
6,3.96,0.1439796886514754,-2.536946536863706
6,4.0,0.1655288837552792,-2.605833475401472
6,4.04,0.16425707778737098,-2.674296478616611
6,4.08,0.16298527181946407,-2.7427594818317447
6,4.12,0.11607146370813172,-2.8103746144016073
6,4.16,0.09155472134587624,-2.901234683365818
6,4.2,0.04464091323454391,-2.968849815935678
6,4.24,0.04336910726663439,-3.037312819150812
6,4.28,0.018852364904381504,-3.128172888115025
6,4.32,0.01715662361383678,-3.2194568924018707
6,4.36,0.015460882323293353,-3.310740896688716
6,4.4,0.014189076355385135,-3.3792038999038576
6,4.44,0.012917270387476917,-3.4476669031189853
6,4.48,-0.011175536652143356,-3.51570597101149
6,4.52,0.010373658451661777,-3.5845929095492557
6,4.56,0.008677917161117054,-3.675876913836101
6,4.6,0.05304811333663165,-3.7451877876965103
6,4.64,0.07459730844043548,-3.8140747262342765
6,4.68,0.09614650354423802,-3.8829616647720533
6,4.72,0.11769569864804186,-3.951848603309822
6,4.76,0.13924489375184695,-4.020735541847586
6,4.8,0.16121802417828468,-4.0668014793136456
6,4.84,0.18276721928208858,-4.135688417851421
6,4.88,0.20431641438589113,-4.204575356389193
6,4.92,0.2030446084179829,-4.273038359604327
6,4.96,0.2474148045934975,-4.342349233464736
6,5.0,0.26896399969730134,-4.411236172002505
6,5.04,0.2909371301237417,-4.457302109468563
6,5.08,0.3357312616218927,-4.503791982257258
6,5.12,0.3348833909766198,-4.54943398440068
6,5.16,0.3336115850087129,-4.617896987615812
6,5.2,0.3327637143634398,-4.66353898975924
6,5.24,0.2862738415747453,-4.708333121257391
6,5.28,0.23978396878605077,-4.753127252755542
6,5.32,0.19329409599735237,-4.797921384253694
6,5.36,0.14680422320865918,-4.842715515751841
6,5.4,0.12313535149167795,-4.887933582572629
6,5.44,0.07706941402561734,-4.90990671299907
6,5.48,0.03057954123692152,-4.954700844497223
